size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange,inlineAsm,inlinePrefetch,alexandrescuLowerBound,alexandrescuUpperBound
88856536,470.6286,318.0198,755.9440,335.0410,266.1117,234.9352,299.3872,405.5194,278.2810,258.2762,376.9707,538.5967,301.9011,312.6908,322.1264
89078680,474.5370,287.6505,685.2744,402.4696,360.4996,301.6703,278.3766,418.1147,434.2956,294.2491,410.7348,339.8894,252.8850,338.9604,392.7549
89301384,463.2190,293.8421,683.2564,387.9070,319.4513,240.0842,213.6454,312.7568,326.0128,267.7520,410.5839,313.4835,217.0806,429.2531,390.5425
89524640,473.6711,294.1725,780.3930,315.5795,236.2084,267.9319,246.3560,343.3168,241.7795,225.5179,369.4989,446.3147,274.7912,315.2491,323.6495
89748456,480.6220,297.2659,692.3652,335.6868,429.0590,280.8978,271.3857,439.0853,354.2645,304.7967,421.0619,335.0996,248.8736,259.4139,395.4015
89972832,453.5227,349.2183,618.0590,411.0172,313.8982,266.2179,253.3000,516.4557,348.7011,340.2527,467.3696,641.2568,361.6300,395.5480,394.8802
90197768,519.0648,309.8542,703.3454,286.1168,252.7930,324.9817,256.9956,374.8861,285.3201,261.3443,493.1440,395.3791,249.8681,303.4245,340.6560
90423264,469.2956,383.9432,712.7509,358.4549,307.5674,242.7300,282.4136,401.6875,257.4872,223.3121,356.2531,533.5645,293.5187,319.4766,325.1799
90649328,459.4385,346.4359,641.5535,358.3194,295.7498,260.6172,243.3095,485.7777,346.2930,286.6927,423.1974,369.2560,317.2894,336.3875,343.2802
90875952,460.7703,321.7187,785.5267,292.7516,244.7630,250.3524,283.7092,418.1509,323.4916,260.8158,394.3513,457.5813,305.8205,333.5766,322.3502
91103144,474.1366,335.1070,650.9560,339.6245,390.6227,294.6564,269.7780,468.9513,324.6733,311.0868,432.4344,365.4355,236.4985,259.1348,402.0985
91330904,465.6590,320.5407,676.2311,332.0205,297.3982,256.1436,247.4458,400.5425,293.0451,320.4637,522.1473,539.3960,346.5645,453.2835,442.7253
91559232,580.2945,303.0311,807.7484,331.0700,285.3348,276.7656,252.1692,387.6795,267.3480,237.3828,510.4363,407.6150,262.6103,366.7418,459.3722
91788136,529.7879,378.0568,821.0300,440.7509,471.8832,354.5505,332.6960,523.1051,412.6755,463.5927,505.4817,454.9535,301.9377,345.7974,490.1377
92017608,523.9861,282.2700,698.2733,321.6271,150.7824,266.0674,232.1751,339.3385,220.7249,208.1073,501.8300,393.4890,250.1872,290.5938,316.9513
92247656,474.9476,336.8941,669.7685,338.1018,338.4062,249.9231,332.6293,418.6319,308.5326,285.4484,423.4505,558.7187,308.4374,320.1150,336.6593
92478280,486.1927,297.2696,774.9571,329.4663,306.4700,331.3890,256.5696,374.1593,268.1004,236.7297,596.6407,479.7663,284.1971,325.4073,455.1150
92709480,472.6538,349.2253,789.0059,370.5919,337.0264,276.3322,278.0425,387.1253,320.8784,335.4630,563.4601,479.8070,301.1081,335.6535,386.0864
92941256,456.2674,353.0165,637.9864,378.2220,287.5736,256.2245,236.0615,579.4172,398.5132,341.6872,481.5685,627.2260,328.3286,362.3564,372.2399
93173616,473.0799,310.3531,728.3487,281.5842,316.4487,256.4337,243.4784,359.1344,228.9604,363.2117,470.7641,363.0026,264.8524,291.4084,424.2542
93406552,510.5905,305.1308,689.8542,390.8209,412.8960,279.3161,260.0963,398.9755,296.2308,352.6238,456.0806,389.0300,256.2355,293.8711,432.5044
93640072,477.4839,280.7106,640.6253,368.3238,436.6073,296.2824,253.7286,392.9458,332.3656,298.0476,418.2758,376.6952,243.1044,400.4326,357.0791
93874176,465.0205,343.9590,831.5264,334.0425,247.3432,246.7557,286.3993,394.2121,281.0117,254.1692,412.1546,492.1857,288.5311,300.7341,327.0586
94108864,524.3198,391.6392,932.2451,405.3612,398.9791,369.3370,386.0498,591.9026,414.8813,358.2645,499.3125,427.7626,271.9941,325.1795,399.0304
94344144,498.3549,290.4363,695.9538,344.7333,424.9480,305.5967,258.6392,395.1553,312.3421,408.2275,491.6901,433.3557,277.4256,452.8725,406.4696
94580008,470.2974,332.5637,776.8505,338.7659,361.0022,267.3260,259.7000,368.5590,262.5150,231.8194,371.2817,513.9597,291.4487,319.2015,325.3117
94816464,504.4579,311.5897,692.3425,415.5934,442.0462,328.5190,266.1260,414.3418,434.1414,360.6502,472.1989,417.4795,444.8648,414.1802,440.5930
95053512,473.8905,341.6026,737.3623,373.0326,362.9363,276.8462,343.9330,470.5806,360.1106,312.2575,500.6044,486.5853,277.7927,312.3678,331.5176
95291152,463.4864,345.4304,665.9223,378.9850,326.1194,253.1271,313.3403,423.5901,374.9410,315.9755,477.0249,570.5249,337.0996,363.3403,355.2993
95529384,486.0714,320.2546,862.3542,341.1549,139.5780,262.8121,243.5117,348.3443,254.0114,234.2744,500.7509,389.4996,262.5256,296.3337,420.6322
95768208,534.8711,338.3989,845.0538,399.7095,381.3267,295.8674,336.8392,483.5685,406.0509,326.0495,557.2799,542.9190,289.9846,358.1982,444.9344
96007632,530.5073,353.1337,718.0945,403.2802,367.2927,291.0487,286.8908,420.7201,332.8205,286.7623,426.4161,349.3832,322.5190,379.6015,366.4927
96247656,457.7282,328.8604,776.9718,412.0370,430.8348,330.7839,315.1791,391.0190,313.0103,268.7282,530.8744,448.4099,283.4557,304.2681,296.2601
96488280,480.1077,372.9297,712.8099,392.0355,362.7125,279.2242,247.7652,422.5256,319.2454,262.2359,417.6081,316.6579,280.8941,339.5883,307.1158
96729504,470.9769,360.1289,694.0377,362.4626,356.9949,252.3857,238.7077,421.6044,293.9333,295.2509,395.1733,513.3905,284.9128,347.6546,349.2476
96971328,467.8425,357.6663,728.3487,383.5029,345.1846,260.9256,305.5967,393.9293,295.3905,282.8099,418.3784,549.0923,313.0212,349.0711,363.5601
97213760,514.0183,347.3352,724.3407,345.5663,411.4681,276.2220,292.0912,402.3484,308.5220,291.7648,403.9630,553.8048,307.6777,358.7491,351.9960
97456800,487.1579,337.7165,871.4923,351.7465,362.6022,343.4927,288.5755,409.1267,361.2850,307.2300,537.1941,452.6817,319.0619,330.7139,485.6238
97700448,480.4308,297.5227,693.2821,445.4886,427.9608,259.1788,244.3703,368.4487,376.8784,319.2308,444.1934,404.0586,308.4813,345.4121,355.0165
97944704,478.2212,384.1963,671.6806,388.3875,354.9469,288.7040,281.7784,480.8894,358.8956,305.0535,462.2165,586.1114,308.9656,340.0212,347.2289
98189568,471.1055,334.1678,665.8751,422.2546,305.2300,252.3491,244.6421,492.7623,341.7645,319.5795,423.7996,402.2714,356.8333,377.4553,394.3883
98435048,480.1044,313.2088,672.1839,471.0872,402.7597,295.9227,272.3029,424.5260,348.0919,314.0560,427.7634,354.0297,393.4634,395.9993,392.6707
98681136,476.0714,330.4022,826.6388,349.1560,339.7608,286.6711,243.6293,340.9758,225.8960,206.1623,512.7267,417.6267,264.9663,314.5700,499.8894
98927840,476.6033,373.3337,668.1505,492.1018,430.0055,306.1106,291.4897,629.1388,445.4560,375.6714,519.8538,897.1828,432.6333,507.7799,408.7637
99175160,474.7018,373.4330,694.4645,421.1498,391.3974,292.7923,319.8106,415.1458,317.4582,274.9601,411.8465,564.9839,342.1608,342.9425,377.4919
99423104,487.1766,355.5821,882.8187,365.4762,347.9487,309.4579,250.7601,371.6568,277.4553,238.8839,543.4846,454.7451,276.9015,328.2813,472.5886
99671664,490.2227,360.8117,847.1905,375.7487,403.4608,268.6769,242.9799,367.9938,240.6055,263.9978,584.8751,448.5209,304.8630,341.5260,535.7853
99920848,469.7663,315.0509,683.3919,439.2209,383.7601,299.1414,261.9352,538.7619,392.4542,339.4634,476.8088,500.2158,294.4253,340.5388,335.2136
100170656,482.0788,306.1806,683.1974,460.1766,245.7282,236.3553,230.3919,357.1308,383.6465,308.0264,441.8744,357.5857,308.4927,347.8531,355.4974
100421088,481.2125,359.2557,665.9190,381.6315,321.8733,253.2410,271.6095,492.0319,351.6736,304.5582,459.7106,569.0136,330.9344,351.5707,370.3392
100672144,477.2495,334.6227,817.0857,380.9894,391.6176,336.9018,280.7989,405.8421,300.0516,293.3132,523.7916,460.3784,273.1103,313.1681,663.4861
100923832,474.4491,311.6158,673.1125,462.4850,419.4432,296.6128,296.0659,461.1414,338.8322,294.7850,436.5271,381.4114,332.8209,330.7729,330.5125
101176144,474.5516,321.3264,809.5952,373.6531,372.7245,305.2923,272.6993,387.6209,280.7839,400.2531,488.8315,418.3495,272.4165,383.6612,418.0967
101429088,579.6117,317.0692,746.1114,367.5755,475.4212,299.6476,273.0513,395.9147,316.4780,351.7832,456.8916,400.0652,263.5498,491.7198,455.2802
101682664,508.0802,329.0147,829.9630,405.8568,375.5612,357.9637,299.5410,415.8062,328.2037,447.0524,516.6495,412.7011,265.9242,348.6857,405.7982
101936872,523.1967,314.5443,784.1542,353.3502,434.5890,325.5172,307.6590,363.9714,307.6736,425.1795,512.5832,448.9128,281.4443,591.2824,524.3674
102191720,480.3571,316.7608,681.9601,516.6681,483.2238,289.3641,270.3282,553.6282,404.1612,327.6864,461.2956,488.2037,300.4952,345.0011,345.3608
102447200,532.8194,315.2267,750.7136,404.5429,458.9538,304.0293,259.6414,387.1912,406.0919,349.3095,508.7260,385.2681,334.6626,370.8853,370.8780
102703320,547.8740,353.2733,869.3674,372.6106,431.6421,348.8143,288.0762,422.3788,326.0971,421.7736,518.7930,453.7022,290.3956,584.2176,527.6817
102960080,509.6253,323.7593,756.6330,397.0894,457.2399,326.6183,304.0443,418.3861,396.7586,347.2029,458.9432,412.9103,348.2897,427.1681,492.1454
103217488,498.2410,317.4579,712.3766,455.1736,401.3429,262.5443,244.4256,490.4755,345.5773,300.6018,444.9934,424.0707,283.7604,381.3890,333.2242
103475536,512.6165,316.8011,754.8568,385.7890,457.0930,345.3132,319.0619,483.8366,522.0264,412.6132,539.1945,505.4304,395.3201,418.4484,410.8037
103734232,485.0260,375.2128,690.9231,461.9527,368.3758,274.5930,319.1099,446.3190,323.7707,288.6418,516.9842,443.0377,280.0355,309.4945,317.9282
103993568,539.9769,330.3766,808.5824,380.9857,493.2872,338.2231,295.0495,411.6194,365.7740,363.5608,483.1766,450.2568,302.6429,457.1158,446.6015
104253552,488.3546,348.3524,860.3806,376.0828,377.5949,384.8612,321.3487,505.5597,406.6278,369.8696,500.4070,479.4330,315.0289,332.7696,478.5670
104514192,559.6919,328.9161,813.9813,365.4289,308.2392,269.3707,240.5172,355.2114,412.7897,301.1674,445.4527,348.6495,237.3722,587.2718,497.5919
104775480,515.6264,341.4121,798.0238,371.9689,315.7077,274.3473,245.4791,358.4117,235.5700,399.7099,493.9223,406.4850,268.3758,504.4549,419.6454
105037424,546.1059,330.9125,804.6853,394.7630,459.0868,348.9908,292.1282,437.7381,376.2000,354.9729,475.8110,418.8857,275.2941,491.3242,448.7886
105300024,519.0872,334.7407,808.1311,371.3158,515.3733,341.7172,309.3476,431.1399,374.5817,434.2297,590.1894,624.3938,440.1092,436.4689,436.2923
105563280,542.0059,325.2462,817.2436,372.0348,478.1264,324.7322,280.4172,413.0355,468.4780,360.3901,478.7689,420.8088,371.8399,383.6978,388.8875
105827192,487.5875,343.8234,874.7707,384.0022,458.9286,343.1410,308.8963,431.2205,348.2604,396.4802,499.1996,501.4234,326.5381,493.2652,457.9418
106091760,485.8260,360.1293,708.8949,482.7176,400.7597,314.6216,277.8520,472.5337,360.8963,300.3198,485.1363,621.0465,367.6198,427.6242,468.0780
106356992,472.7015,336.0868,853.4982,387.3747,390.7403,351.9817,320.8857,507.2212,423.8432,427.4949,526.7571,494.1747,337.8813,577.5015,506.5571
106622888,525.1491,328.7139,786.9029,409.3692,454.4216,306.4223,278.0535,416.4480,418.9183,336.9125,548.0205,434.8458,343.0121,356.5652,360.7821
106889448,488.2077,386.6883,758.0535,456.9315,421.9421,285.0557,313.9498,411.1344,324.3505,295.0714,415.9934,526.0190,317.8799,355.6147,342.4473
107156672,493.1839,343.7388,740.5073,469.7179,324.4641,273.7780,279.8960,377.7300,366.5553,308.6168,474.8081,385.4850,369.9498,390.7440,415.9564
107424568,501.7128,321.5978,752.6623,419.4795,362.4227,281.6722,266.5667,392.3440,379.2238,317.0286,444.9495,411.1967,360.2429,361.7399,370.0524
107693136,489.1249,362.0410,772.9608,408.7780,412.4557,338.3403,348.4253,500.6267,471.0136,366.6286,545.4040,529.4725,314.4560,369.9168,543.8187
107962376,527.1421,368.3022,745.4546,411.8755,430.2875,319.1168,310.9326,430.9630,325.0110,294.4326,606.1161,588.7022,340.5571,363.7293,527.0982
108232288,490.1454,362.7125,725.3689,400.0399,412.8960,312.8410,282.6007,439.4923,315.5604,279.3234,600.2996,543.2938,315.0762,367.1971,544.3432
108502872,509.8128,356.6498,815.0667,503.8451,491.5505,338.0429,315.9132,542.6993,380.5194,341.7352,473.8209,539.9355,322.8201,378.9377,363.3403
108774136,508.9502,344.7407,749.2161,475.8245,434.3066,284.1348,268.8055,437.7597,377.0143,329.9982,443.4227,494.5930,308.3495,329.4443,338.6520
109046072,511.4201,336.6667,820.1934,410.9253,493.6755,354.1505,325.0952,509.4381,430.4897,384.1011,479.7040,416.9692,431.6861,408.0004,416.5366
109318688,512.6824,336.0941,767.2542,452.6637,497.2615,324.1117,281.9179,566.0256,400.5795,394.2707,480.6952,515.2440,312.5220,352.1282,369.9238
109591992,524.0520,325.5026,792.2542,415.7436,467.2630,323.1685,320.1813,432.9451,412.8370,340.3000,478.4670,420.2505,383.2571,396.5718,401.4788
109865976,489.8366,361.7476,881.6033,401.0821,388.5527,354.4919,318.9520,506.7333,424.9443,384.9304,498.8282,465.2956,380.4897,431.3414,412.3967
110140648,509.5007,358.2022,805.2604,415.1747,395.1590,361.4538,279.6718,413.0132,292.5722,291.3755,513.6806,447.6762,279.6172,347.2326,458.5762
110416000,528.4231,371.3516,887.7396,389.2465,387.0740,383.9066,327.2495,458.9249,351.2696,397.9993,506.5095,453.4418,303.7985,476.9407,423.9974
110692040,578.3714,354.5136,845.9385,420.6066,483.2458,362.6319,299.7066,435.8293,456.4256,362.1692,517.0315,586.6216,355.9088,399.6546,412.9546
110968776,487.6604,350.6491,856.8125,408.8590,429.3740,341.6432,271.7227,403.8348,349.9963,361.1015,466.9582,387.1766,266.3059,354.6535,351.1190
111246200,552.2414,368.0780,780.4476,482.9044,488.3176,317.1022,285.5073,409.9780,392.1495,324.9300,497.1916,399.6766,348.3813,368.4967,390.6048
111524320,493.5033,354.1762,791.7842,463.1341,435.0700,331.3857,321.3081,545.9399,429.3117,424.7059,635.4949,776.9538,331.4333,429.1575,506.0985
111803136,505.6546,338.4835,787.8465,482.6985,493.6648,331.5949,313.3623,594.9780,437.0553,363.3509,495.7234,633.5128,365.8029,398.8399,419.5421
112082648,543.4590,410.6128,1136.6736,446.4103,562.5099,356.4114,325.9908,524.1879,504.7407,417.6817,516.5473,500.1788,430.1667,471.7000,447.0154
112362856,502.6267,325.5725,760.0575,527.1018,473.0835,331.2941,272.2403,602.3473,409.9707,350.8916,479.9462,635.5641,361.7619,395.2652,436.4498
112643768,514.9103,338.1421,764.9165,478.1297,450.7960,321.3557,361.9051,586.1447,426.8491,398.2711,439.2315,522.7051,302.1579,371.7480,368.2209
112925384,510.5319,348.6125,770.3846,611.8377,498.8799,362.3458,367.1971,691.5278,576.8484,459.0861,683.9165,805.8293,444.3952,478.0158,756.7835
113207704,501.3604,387.2315,790.4154,449.8121,427.9685,319.9429,369.1531,420.5733,319.6267,280.4095,514.8700,416.5549,274.2626,297.6769,390.1971
113490728,538.8201,371.5498,807.5505,425.0839,479.3553,269.1168,246.4220,375.3154,353.7136,327.8810,444.3366,362.6758,335.2538,374.1996,389.3385
113774456,514.7121,354.6311,837.1198,437.7011,494.1308,341.5110,323.9685,573.5711,492.0722,204.2176,339.0593,314.0524,257.2960,299.2626,292.8029
114058896,508.7297,391.4520,794.6392,526.0447,434.3982,332.5051,299.7429,461.3615,355.7839,311.5861,469.4502,542.4974,319.7520,355.7286,404.5319
114344048,558.6223,345.3934,780.2557,458.0136,500.6147,317.0685,288.7289,491.8546,410.9718,366.4810,500.3212,620.2081,347.1073,384.5300,399.4114
114629912,622.5495,358.4989,851.1996,428.0777,424.5070,303.9341,283.0663,439.2747,462.3114,384.8308,521.7205,530.5469,348.3842,394.3359,425.5161
114916488,490.6949,346.9641,882.2623,448.9894,495.5319,359.9960,333.9945,531.6516,435.3586,340.8502,468.8509,491.1132,369.2187,385.9319,365.9487
115203784,496.4308,405.0304,772.3505,440.7612,427.2081,341.3048,308.6205,417.8018,328.4894,321.8762,527.2147,482.8374,286.7656,329.5099,498.2989
115491800,569.1623,347.3201,843.0597,493.4179,477.4498,332.2330,383.4473,529.4425,378.4377,332.2733,492.9813,551.9945,317.4209,350.6451,379.2158
115780536,547.0432,341.9432,832.0608,437.2158,497.7084,344.1275,314.4190,442.3392,420.5469,369.4462,515.8747,453.2648,337.5945,369.8095,421.1344
116069992,548.7278,355.3575,877.0473,505.5326,408.2011,314.8557,333.0916,420.9582,386.1081,329.0729,489.6414,504.2663,371.0612,394.4022,404.9751
116360168,506.5894,358.9209,771.0623,462.3077,339.4110,277.8366,264.9326,532.7418,383.3077,319.4872,458.1315,622.5531,347.3348,382.4084,429.5604
116651072,511.1073,386.1190,843.5883,511.5073,481.4465,332.4344,327.8839,605.9685,458.4249,333.9652,498.4458,707.5059,404.6451,420.6132,497.8623
116942704,524.7447,363.7799,774.3432,516.4396,441.6198,304.5282,333.8956,460.3000,354.2451,322.7678,601.0875,505.0077,304.2051,333.9355,642.3198
117235064,519.3473,341.4081,763.1696,506.3883,449.4194,336.0465,442.0209,494.7253,402.6568,334.3879,586.6253,513.3319,327.6938,365.9641,584.5256
117528152,502.5608,370.8414,875.9073,456.6894,439.7198,368.4451,305.6923,454.0582,380.2073,416.9692,521.3363,473.9018,326.9487,466.7088,449.6029
117821976,497.9366,379.4842,817.0227,450.9901,458.6604,369.4692,333.7784,540.2810,439.2938,488.7209,569.9158,570.9176,379.2238,447.7388,455.3462
118116536,518.7747,359.8905,878.5571,478.6582,437.3341,356.9729,364.1549,465.3729,420.9256,380.5410,531.9645,496.0209,369.2267,404.9612,412.9216
118411832,545.3564,438.3615,807.5505,456.4692,485.7557,345.6289,295.4930,463.6659,360.0260,299.3722,547.5766,503.8560,309.9381,372.8308,428.8308
118707864,489.8996,392.7330,846.3275,453.4418,476.2249,369.5132,349.0637,336.9018,299.0018,443.0850,603.8004,606.2190,466.2168,457.5960,522.2099
119004640,499.8227,373.0949,769.5147,469.8099,418.9916,348.3740,329.6901,463.0055,340.8579,368.6872,567.2480,517.5707,325.5832,483.2238,424.4930
119302152,515.7212,498.0282,981.6799,486.2000,487.4806,439.9839,386.8462,595.9575,468.7344,480.4234,631.7692,882.7260,513.8385,725.5593,786.3161
119600408,511.4495,363.4355,934.7846,437.2864,474.9293,384.0678,296.0839,438.6077,370.8817,407.3982,514.3890,493.4256,365.9934,384.6700,393.4374
119899416,492.9487,393.2648,798.8048,453.7022,482.0670,347.1150,301.9158,447.0300,329.9249,380.6326,493.5835,451.2286,287.8670,565.9190,525.1531
120199168,508.5941,400.9425,902.1106,416.8923,399.7718,305.5051,298.4549,433.9026,380.6476,314.7128,447.7861,385.6388,385.0842,457.7538,416.1253
120499672,565.6033,363.1454,841.0974,514.9795,471.8136,348.2344,274.7799,500.5198,374.8161,335.0919,479.9755,589.1681,347.8930,369.5974,592.3908
120800928,528.9366,366.7201,812.3099,520.2022,454.7150,331.6718,336.8978,593.9465,443.0593,384.8168,552.4136,579.2007,351.4051,458.0806,548.7652
121102936,513.6916,365.6963,841.5821,473.5531,474.0007,387.2388,348.3447,474.2136,350.3520,314.6835,562.3480,482.5040,321.9059,348.7996,499.3458
121405696,505.1037,408.7337,941.7392,512.0147,498.2996,367.7476,415.2337,624.3194,483.8363,432.4348,648.5447,760.8165,405.9154,528.1513,556.1938
121709216,509.6106,392.5385,834.3374,464.5725,456.1795,358.7158,293.3535,454.2271,323.1245,407.7469,527.9308,479.1018,301.1487,486.9850,461.9190
122013496,505.3608,380.5227,816.9344,448.6927,443.7125,392.0832,294.7260,446.0062,324.5154,420.8886,506.5755,463.5927,321.8179,516.9652,497.3641
122318536,560.2780,366.9696,967.7007,484.9007,504.7370,372.0744,308.6645,474.8524,428.6802,366.4410,551.3601,528.8158,370.5659,404.9062,435.0256
122624336,962.4634,406.4183,1200.0905,494.2260,481.6637,416.9363,388.1564,596.5744,460.2385,475.0355,630.9253,844.6315,500.8615,732.3044,774.7073
122930904,527.0908,369.7443,810.3652,539.2198,453.9407,330.5377,333.7015,580.7791,442.1788,447.5220,667.6473,742.3601,451.2432,560.9168,502.1824
123238232,642.2949,628.0993,1205.9960,624.7853,614.0103,675.6330,635.6121,757.7817,615.5553,627.8608,790.2535,1223.5201,580.8410,1232.5370,1166.6645
123546328,510.2527,377.4729,828.4212,446.8725,448.6707,341.3238,282.7289,469.6667,338.0355,384.2956,497.8410,465.8132,328.7359,450.8139,415.0168
123855200,511.7099,414.8040,843.1637,481.4985,459.0568,342.5974,315.8949,458.9795,359.6000,325.2971,546.9121,509.2289,308.6681,405.9853,397.8637
124164840,503.4890,377.7996,937.9040,454.3993,500.2923,352.4143,337.2172,568.1575,442.4905,375.5425,510.2857,631.8685,344.3407,384.5084,395.1513
124475256,500.3440,399.9333,797.6044,453.2505,435.4110,350.3081,327.3593,469.0168,336.0172,449.5187,544.8018,480.5114,304.5509,535.6125,469.5747
124786448,518.4150,360.8703,809.2751,529.5055,443.6355,336.6777,343.5370,471.6667,358.9579,329.5359,574.8187,559.2399,334.5161,479.0689,424.2579
