size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
1160,1.0000,0.8158,0.2368,0.3158,0.2632,0.8684,0.8947,1.5789,0.2632,0.2632,0.5789
1168,1.0000,0.8205,0.2308,0.3077,0.2564,0.8974,0.8718,1.6154,0.2564,0.2564,0.5641
1176,1.0000,0.6182,0.1636,0.2182,0.1818,0.6364,0.6364,1.1455,0.1818,0.1818,0.4000
1184,1.0000,0.7436,0.2308,0.3077,0.2564,0.8462,0.8205,1.4615,0.2564,0.2564,0.5641
1192,1.0000,0.8947,0.2368,0.3158,0.2632,0.8947,0.8947,1.7105,0.2632,0.2632,0.5789
1200,1.0000,0.8750,0.2250,0.3000,0.2500,0.9000,0.9000,1.3500,0.2500,0.2500,0.5500
1208,1.0000,0.7949,0.2308,0.3077,0.2564,0.8974,0.8974,1.6154,0.2564,0.2564,0.5641
1216,1.0000,0.8718,0.2308,0.3077,0.2564,0.8974,0.8974,1.6154,0.2564,0.2564,0.5641
1224,1.0000,0.8250,0.2250,0.3000,0.2500,0.8500,0.8750,1.6000,0.2500,0.2500,0.6750
1232,1.0000,0.8718,0.2308,0.3077,0.2564,0.8974,0.8974,1.6923,0.2564,0.2564,0.5641
1240,1.0000,0.8462,0.2308,0.3077,0.2564,0.9231,0.8718,1.6410,0.2564,0.2564,0.5641
1248,1.0000,0.8205,0.2308,0.3077,0.2564,0.9231,0.8974,1.6410,0.2564,0.2564,0.8718
1256,1.0000,0.8462,0.2308,0.3077,0.2564,0.9231,0.8974,1.6410,0.2564,0.2564,0.5641
1264,1.0000,0.8684,0.2368,0.3158,0.2632,0.9474,0.9211,1.6579,0.2632,0.2632,0.5789
1272,1.0000,0.8205,0.2308,0.3077,0.2564,0.8718,0.8462,1.5897,0.2564,0.2564,0.5641
1280,1.0000,0.8500,0.2250,0.3000,0.2500,0.9000,0.8750,1.5250,0.2500,0.2500,0.5500
1288,1.0000,0.7895,0.2368,0.3158,0.2632,0.8947,0.8684,1.5263,0.2632,0.2632,0.5789
1296,1.0000,2.8947,0.2368,0.3158,0.2632,0.9474,0.9474,1.6316,0.2632,0.2632,0.5789
1304,1.0000,0.8750,0.2250,0.3000,0.2500,0.9250,0.9000,2.4000,0.5000,0.2500,0.5500
1312,1.0000,0.8684,0.2368,0.3158,0.2632,0.9211,0.9474,1.6579,0.2632,0.2632,0.5789
1320,1.0000,0.8421,0.2368,0.3158,0.2632,0.8947,0.8947,1.5263,0.2632,0.2632,0.5789
1328,1.0000,0.8684,0.2368,0.3158,0.2632,0.9211,0.9211,1.8684,0.2632,0.2632,0.5789
1336,1.0000,0.8974,0.2308,0.3077,0.2564,0.9487,2.0256,1.6923,0.2564,0.2564,0.5641
1344,1.0000,0.9750,0.2250,0.3000,0.2500,1.6250,0.8750,1.4000,0.2500,0.2500,0.7000
1352,1.0000,0.8158,0.2368,13.6316,0.7105,1.2105,1.2632,2.0526,0.2632,0.2632,0.5789
1360,1.0000,0.8718,0.2308,0.3077,0.2564,0.9231,0.8974,2.1795,0.2564,0.2564,0.5641
1368,1.0000,0.8718,0.2308,0.3077,0.2564,1.3077,0.9231,1.3333,0.2564,0.2564,0.5641
1376,1.0000,1.0755,0.2264,0.2830,0.2453,0.6604,0.6415,1.1132,0.1887,0.1887,0.4151
1384,1.0000,0.7500,0.2250,0.3000,0.2500,0.8750,0.8500,1.4750,0.2500,0.2500,0.5500
1392,1.0000,0.8205,0.2308,0.5385,0.2564,0.8974,0.8718,1.4359,0.2564,0.2564,0.5641
1400,1.0000,0.8684,0.2368,0.3158,0.2632,0.9474,0.9474,1.6579,0.2632,0.2632,0.5789
1408,1.0000,0.8750,0.2250,0.3000,0.2500,0.9250,0.9000,1.6250,0.2500,0.2500,0.5500
1416,1.0000,0.8750,0.2250,0.3000,0.2500,0.8750,0.8750,1.4000,0.2500,0.2500,0.5500
1424,1.0000,0.8500,0.2250,0.3000,0.2500,0.9000,0.9000,1.6250,0.2500,0.2500,0.5500
1432,1.0000,0.8421,0.2368,0.3158,0.2632,0.9474,0.9474,1.6579,0.2632,0.2632,0.5789
1440,1.0000,0.8750,0.2250,0.3000,0.2500,0.9250,0.9250,1.6750,0.2500,0.2500,0.5500
1448,1.0000,0.7750,0.2250,0.3000,0.2500,0.8750,0.9000,1.4750,0.2500,0.2500,0.5500
1456,1.0000,0.8718,0.2308,0.3077,0.2564,0.9231,0.9487,1.6667,0.2564,0.2564,0.6923
1464,1.0000,0.9250,0.2250,0.3000,0.2500,0.9250,0.9000,1.6750,0.2500,0.2500,0.5500
1472,1.0000,0.8462,0.2308,0.3077,0.2564,0.9231,0.8974,1.6410,0.2564,0.2564,0.5641
1480,1.0000,0.8537,0.2195,0.2927,0.2439,0.9024,0.9024,1.6341,0.2439,0.2439,0.5366
1488,1.0000,0.9000,0.2250,0.3000,0.2500,0.9250,0.9000,1.6250,0.2500,0.2500,0.5500
1496,1.0000,0.8750,0.2250,0.3000,0.2500,0.8750,0.8500,1.5000,0.2500,0.2500,0.5500
1504,1.0000,0.8780,0.2195,0.2927,0.2439,0.9024,0.9024,1.9268,0.2439,0.2439,0.5366
1512,1.0000,0.7872,0.2128,0.2340,0.2128,0.8511,0.7872,1.4681,0.2128,0.2128,0.4681
1520,1.0000,0.8605,0.2093,0.2558,0.2326,0.9070,0.9070,2.3488,0.2326,0.2326,0.5116
1528,1.0000,0.7805,0.2195,0.2683,0.2439,0.8780,0.9024,1.4878,0.2439,0.2439,0.5366
1536,1.0000,0.8333,0.2381,0.2857,0.2381,0.9286,1.3095,2.4524,0.2381,0.2381,0.5238
1544,1.0000,0.8810,0.2381,0.2619,0.2381,0.9048,0.9048,1.6429,0.2381,0.2381,0.5238
1552,1.0000,0.1243,0.0266,0.0503,0.0473,0.1065,0.1272,0.1864,0.0296,0.0296,0.0651
1560,1.0000,0.8500,0.2250,0.2750,0.2500,0.9500,0.9250,1.6250,0.2500,0.2500,0.5500
1568,1.0000,0.9024,0.2195,0.2683,0.2439,0.9268,0.9268,1.6829,0.2439,0.2439,0.5366
1576,1.0000,0.8293,0.2195,0.2439,0.2439,0.9024,0.9268,1.6098,0.2439,0.2439,3.9024
1584,1.0000,0.8780,0.2195,0.2683,0.2439,0.9024,0.9024,1.7073,0.2439,0.2439,0.5122
1592,1.0000,1.4878,0.2195,0.2683,0.2439,0.9024,1.7805,1.6098,0.4634,0.2439,0.5366
1600,1.0000,0.7561,0.2195,0.2683,0.2439,0.8780,0.8780,1.5122,0.2439,0.2439,0.5366
1612,1.0000,0.8293,0.2195,0.2683,0.2439,0.9268,0.9268,1.8293,0.2439,0.2439,0.5366
1624,1.0000,0.8049,0.2195,0.2683,0.2439,0.9268,0.9024,1.6098,0.2439,0.2439,1.1951
1636,1.0000,0.7561,7.1951,0.2683,0.2439,0.8537,0.8780,1.5366,0.2439,0.2439,0.5366
1648,1.0000,0.8780,0.2195,0.2927,0.2439,0.9268,0.9024,1.6341,0.2439,0.2439,0.5366
1660,1.0000,0.8780,0.2439,0.2927,0.2439,0.9024,0.9268,1.6341,0.2439,0.2439,0.5366
1672,1.0000,0.8780,0.2439,0.2927,0.2439,0.9512,0.9268,1.6585,0.2439,0.2439,0.5366
1684,1.0000,0.8537,0.2195,0.2927,0.2439,0.9268,1.0732,1.6585,0.2439,0.2439,0.5366
1696,1.0000,0.8333,0.2143,0.2857,0.2381,0.8571,0.8571,1.4286,0.2381,0.2381,0.5238
1708,1.0000,0.7447,0.1915,0.2553,0.2128,0.8085,0.7872,1.4468,0.2128,0.2128,0.4681
1720,1.0000,0.8333,0.2143,0.2857,0.2381,0.9048,0.9048,1.5952,0.2381,0.2381,0.5238
1732,1.0000,0.8810,0.2143,0.2857,0.2381,0.9286,0.9048,1.3571,0.2381,0.2381,0.5238
1744,1.0000,0.6596,0.2128,0.2553,0.2128,0.7660,0.7872,1.3617,0.2128,0.2128,0.4681
1756,1.0000,0.8049,0.2195,0.2927,0.2439,0.9268,1.0732,1.6098,0.2439,0.2439,0.5366
1768,1.0000,0.8293,0.2195,0.2927,0.2439,0.9024,0.9268,1.6341,0.2439,0.2439,0.5366
1780,1.0000,0.7143,0.2041,0.2449,0.2041,0.7755,0.7755,1.4286,0.2041,0.2041,0.4490
1792,1.0000,0.8571,0.2143,0.2857,0.2381,0.9286,0.8810,1.6667,0.2381,0.2381,0.5238
1804,1.0000,0.8293,0.2195,0.2927,0.2439,0.9512,1.0488,1.7073,0.2439,0.9268,0.5366
1816,1.0000,0.8571,0.2143,0.2857,0.2381,0.8810,1.0476,1.6429,0.2381,0.2381,0.5238
1828,1.0000,0.8140,0.2093,0.2791,0.2326,0.9070,0.8837,1.6512,0.2326,0.2326,0.5116
1840,1.0000,0.7059,0.1961,0.2353,0.1961,0.7647,0.7451,1.2549,0.1961,0.1961,0.4314
1852,1.0000,0.8605,0.2093,0.2791,0.2326,0.9070,0.8605,1.4651,0.2326,0.2326,0.5116
1864,1.0000,0.8372,0.2326,0.2791,0.2326,0.9070,0.8837,1.6279,0.2326,0.2326,0.5116
1876,1.0000,0.7347,0.2041,0.2449,0.2041,0.7347,0.7347,1.4082,0.2041,0.2041,0.4490
1888,1.0000,0.8095,0.2143,0.2857,0.2381,0.8571,0.8810,1.5714,0.2381,0.2857,0.5952
1900,1.0000,0.9048,0.2381,0.3095,0.2381,0.9048,0.9286,1.6667,0.2381,0.2381,0.5238
1912,1.0000,0.8095,0.2143,0.2857,0.2381,0.8810,0.9048,1.6667,0.2381,0.2381,0.5238
1924,1.0000,0.8140,0.2093,0.2791,0.2326,0.8605,0.8605,1.6512,0.2326,0.2326,0.5116
1936,1.0000,0.8333,0.2143,0.2857,0.2381,0.8810,0.8810,1.6667,0.2381,0.2381,0.5238
1948,1.0000,0.8372,0.2093,0.2791,1.6279,0.8837,0.8837,1.5814,0.2326,0.2326,0.5116
1960,1.0000,0.7907,0.2326,0.2791,0.2558,0.8605,0.8372,1.6047,0.2326,0.2326,0.5116
1972,1.0000,0.8333,0.2143,0.2857,0.2381,1.8571,0.8810,1.6667,0.2381,0.2381,0.5238
1984,1.0000,0.8140,0.2093,0.2791,0.2326,0.8605,0.8605,1.4884,0.2326,0.2326,0.5116
1996,1.0000,0.7442,0.2093,0.2791,0.2326,0.8372,0.8372,1.5116,0.2326,0.2326,0.5116
2008,1.0000,0.7321,0.2143,0.1786,0.1786,0.6964,0.6786,1.2500,0.1786,0.1786,0.3750
2020,1.0000,0.7209,0.2093,0.2558,0.2326,0.8140,0.8372,1.5349,0.2326,0.2326,0.5116
2032,1.0000,0.8140,0.2093,0.2558,0.2326,0.8837,0.9070,1.6512,0.2326,0.2326,0.5116
2044,1.0000,0.8409,0.2045,0.2500,0.2273,0.8636,0.8636,1.6591,0.2273,0.2273,0.5000
2056,1.0000,0.8095,0.2381,0.3095,0.2619,0.8810,1.1905,1.6190,0.3095,0.3095,0.6190
2068,1.0000,0.6935,0.2097,0.2581,0.2419,0.6452,0.6129,1.1452,0.2097,0.2097,0.4194
2080,1.0000,0.8837,0.2558,0.3256,0.2791,0.8837,0.9070,1.6977,0.3023,0.3023,0.6047
2092,1.0000,0.8222,0.2444,0.3111,0.2667,0.8444,0.8444,1.6444,0.2889,0.2889,0.5778
2104,1.0000,0.7692,0.2115,0.2500,0.2308,0.7308,0.7308,1.4038,0.2500,0.2500,0.5000
2116,1.0000,0.8864,0.2500,0.3182,0.2727,0.8636,0.8636,1.6364,0.2955,0.2955,0.5909
2128,1.0000,0.8409,0.2500,0.3182,0.2727,0.9091,0.8864,1.9545,0.2955,0.2955,0.5909
2140,1.0000,0.8837,0.2558,0.3256,0.2791,0.9070,0.8837,1.6977,0.3023,0.3023,0.6047
2152,1.0000,0.8864,0.2500,0.2955,0.2727,0.9091,0.8864,1.6818,0.2955,0.2955,0.5909
2164,1.0000,0.9091,0.2500,0.3182,0.2727,0.9091,0.7955,1.4545,0.2955,0.2955,0.7727
2176,1.0000,0.8409,0.2500,0.2955,0.2727,0.9091,0.8864,1.6364,0.2955,0.2955,0.5909
2188,1.0000,0.7500,0.2115,0.2692,0.2308,0.7500,0.7308,1.3846,0.2500,0.3654,0.5000
2200,1.0000,0.7647,0.2157,0.2745,0.2353,0.7647,0.7647,1.4510,0.2549,0.2549,0.6078
2212,1.0000,0.7907,0.2326,0.3023,0.2558,0.8605,0.8837,1.6047,0.2558,0.2558,0.5581
2224,1.0000,0.6190,0.1587,0.2063,0.1746,0.6190,0.6190,1.1270,0.1746,0.1746,0.3810
2236,1.0000,0.9091,0.2273,0.2955,0.2500,0.9091,0.8864,1.6818,0.2500,0.2500,0.5455
2248,1.0000,0.9091,0.2273,0.2955,0.2500,0.9091,0.8864,1.6591,0.2500,0.2500,0.5455
2260,1.0000,0.8837,0.2326,0.3023,0.2558,0.9070,0.9070,1.6744,0.2558,0.2558,0.5581
2272,1.0000,0.9070,0.2326,0.3023,0.2558,0.9070,0.9070,1.6512,0.2558,0.2558,0.5581
2284,1.0000,0.8864,0.2273,0.2955,0.2500,0.8864,0.9091,1.5682,0.2500,0.2500,0.5455
2296,1.0000,0.2806,0.0791,0.1007,0.0863,0.2878,0.3022,0.5468,0.0935,0.0935,0.1871
2308,1.0000,0.9091,0.2500,0.6591,0.2727,1.1591,0.8182,1.4773,0.2500,0.2500,0.5455
2320,1.0000,0.8140,0.2326,0.3023,0.2558,0.8837,0.8605,1.5814,0.2558,0.2558,0.5581
2332,1.0000,0.8864,0.2273,0.2955,0.2500,0.8864,0.9091,1.6591,0.2500,0.2500,0.5455
2344,1.0000,0.9091,0.2273,0.2955,0.2500,0.9091,0.8636,1.6591,0.2500,0.2500,0.5455
2356,1.0000,0.7222,0.1852,0.2407,0.2037,0.7222,0.7407,1.3704,0.2037,0.2037,0.4444
2368,1.0000,0.8636,0.2273,0.2955,0.2500,0.9545,0.8864,1.6591,0.2500,0.2500,0.8864
2380,1.0000,0.8364,0.2364,0.3091,0.2727,0.6909,0.7091,1.2909,0.2364,0.2364,0.6545
2392,1.0000,0.8837,1.1395,0.3023,0.2791,0.9070,0.9070,1.6744,0.3023,0.3023,0.6047
2408,1.0000,0.8636,0.2500,0.2955,0.2727,0.9091,0.9773,1.6818,0.2955,0.2955,0.5909
2424,1.0000,0.8864,0.2500,0.3182,0.2727,0.9091,0.9091,1.6818,0.2955,0.2955,0.5909
2440,1.0000,0.9091,0.2500,0.2955,0.2727,1.0909,0.8864,1.7045,0.2955,0.2955,0.5909
2456,1.0000,0.8889,0.2444,0.3111,0.2667,0.8889,0.9111,1.6667,0.2889,0.2889,0.5778
2472,1.0000,0.8864,0.2500,0.2955,0.2727,0.9091,0.9318,1.7045,0.2955,0.2955,0.5682
2488,1.0000,0.8864,0.2500,0.2955,0.2727,0.9091,1.0909,1.6136,0.2955,0.2955,0.5909
2504,1.0000,0.8182,0.2500,0.2955,0.2727,0.8636,0.8636,1.5455,0.2955,0.2955,0.5682
2520,1.0000,0.9091,0.2500,0.3182,0.2727,0.9091,0.9091,1.7045,0.2955,0.2955,0.5909
2536,1.0000,0.9778,0.2444,0.2889,0.2667,0.9111,0.8889,1.6444,0.2889,0.2889,0.5778
2552,1.0000,0.8889,0.2444,0.3111,0.2667,0.8889,0.8889,1.6444,0.2889,0.2889,0.5778
2568,1.0000,0.8140,0.2558,0.3256,0.2791,0.9070,0.9070,1.6279,0.3023,0.3023,0.7674
2584,1.0000,0.7193,0.1754,0.2281,0.1930,0.7193,0.7018,1.3684,0.1930,0.1930,0.4211
2600,1.0000,0.9318,0.2273,0.2955,0.2500,0.9091,0.8864,1.8409,0.2500,0.2500,0.5455
2616,1.0000,0.7727,0.2500,0.3182,0.2727,0.8636,0.8636,1.5909,0.2955,0.9318,0.5909
2632,1.0000,0.8667,0.2444,0.2889,0.2667,0.8667,0.8667,1.5778,0.2889,0.2889,0.5778
2648,1.0000,1.0000,0.2444,0.2889,0.2444,0.8667,0.8667,1.5556,0.2444,0.2444,0.5333
2664,1.0000,0.9091,0.2500,0.5455,0.6818,0.8864,0.8864,1.6136,0.2500,0.2500,0.5455
2680,1.0000,0.4568,0.1358,0.1728,0.1481,0.4938,0.6790,0.9136,0.1358,0.1358,0.2963
2696,1.0000,0.8000,0.2444,0.3111,0.2667,0.8889,0.8667,1.6889,0.2889,0.2889,0.5778
2712,1.0000,0.8000,0.2444,0.3111,0.2667,2.9556,0.8889,1.4889,0.2444,0.2444,0.5333
2728,1.0000,0.8889,0.2222,0.2889,0.2444,0.8889,0.8444,1.4889,0.2444,0.2444,0.5333
2744,1.0000,0.8000,0.2222,0.2889,0.2444,0.8444,0.8889,1.5778,0.2444,0.2444,0.5333
2760,1.0000,0.8636,0.2273,0.2955,0.2500,0.9318,0.9091,1.6591,0.2500,0.2500,0.5455
2776,1.0000,0.8667,0.2222,0.2889,0.2444,0.8889,2.6222,1.6444,0.2444,0.2444,0.5333
2792,1.0000,0.8889,0.2222,0.2889,0.2444,0.9111,0.8889,1.6444,0.2444,0.2444,0.5333
2808,1.0000,0.9111,0.2222,0.2889,0.2444,0.9333,0.8889,1.6444,0.2444,0.2444,0.5333
2824,1.0000,0.8667,0.2222,0.2889,0.2444,0.8889,0.8889,1.7111,0.2444,0.2444,0.5333
2840,1.0000,0.9091,0.2273,0.2955,0.2500,0.9091,0.9545,1.7273,0.2500,0.2500,0.5455
2856,1.0000,0.8667,0.2222,0.2889,0.2444,0.9333,0.9333,1.6667,0.2444,0.2444,0.5333
2872,1.0000,0.8636,0.2273,0.2955,0.2500,0.9091,0.9318,2.0000,0.2500,0.2500,0.5455
2888,1.0000,0.8889,0.2222,0.2889,0.2444,0.9111,0.9111,1.6889,0.2444,0.2444,0.5333
2904,1.0000,0.9333,0.2222,0.2889,0.2444,0.9111,0.9111,1.6667,0.2444,0.2444,0.5333
2920,1.0000,0.8667,0.2222,0.2889,0.2444,0.9111,0.9556,1.6889,0.2444,0.2444,0.5333
2936,1.0000,0.8913,0.2174,0.2826,0.2391,0.8478,0.8913,1.5217,0.2391,0.2391,0.5217
2952,1.0000,0.8696,0.2174,0.2826,0.2391,0.8913,0.9130,1.6087,0.2391,0.2391,0.5217
2968,1.0000,0.8182,0.2273,0.2955,0.2500,0.9091,0.9318,1.6136,0.2500,0.2500,0.5455
2984,1.0000,0.8667,0.2222,0.2889,0.2444,0.9111,0.9333,1.6667,0.2444,0.2444,0.5333
3000,1.0000,0.8889,0.2222,0.2889,0.2444,0.9111,1.8667,1.6667,0.2444,0.2444,0.5333
3016,1.0000,0.8261,0.2174,0.2826,0.2391,0.9130,0.9348,1.6304,0.2391,0.2391,0.5217
3032,1.0000,0.8444,0.2222,0.2889,0.2444,0.9333,0.9333,1.6444,0.2444,0.2444,0.5333
3048,1.0000,0.8667,0.2222,0.2889,0.2444,0.9111,0.9111,1.6444,0.2444,0.2444,0.5333
3064,1.0000,0.8696,0.2174,0.2826,0.2391,1.6087,0.9130,1.6522,0.2391,0.2391,0.5217
3080,1.0000,0.8667,0.2222,0.2889,0.2444,0.9333,0.9111,1.7778,0.2444,0.2444,0.5333
3096,1.0000,0.8889,0.2222,0.2889,0.2444,0.9111,0.9333,1.6444,0.2444,0.2444,9.9333
3112,1.0000,0.8936,0.2128,0.2766,0.2340,0.9149,0.8936,1.7021,0.2340,0.2340,0.5106
3128,1.0000,0.8913,0.2174,0.2826,0.2391,0.9348,0.8913,2.0000,0.2826,0.2826,0.5652
3144,1.0000,0.7872,0.2340,0.2979,0.2553,0.8511,0.8723,1.5532,0.2766,0.2766,0.5532
3160,1.0000,0.6545,0.2000,0.2364,0.2182,0.7273,0.7273,1.2909,0.2364,0.2364,0.4545
3176,1.0000,0.8000,0.2444,0.3111,0.2667,0.9111,0.8889,1.6222,0.2889,0.2889,0.5778
3192,1.0000,0.8889,0.2444,0.3111,0.2667,1.1333,0.9333,1.6889,0.2889,0.2889,0.5556
3212,1.0000,0.8298,0.2128,0.2766,0.2340,0.8723,0.9149,1.6170,0.2340,0.2340,0.5106
3232,1.0000,0.8261,0.2174,0.2826,0.2391,0.9130,0.9130,1.6304,0.2391,0.2391,0.5217
3252,1.0000,0.8696,0.2174,0.2826,0.2391,0.9565,0.9348,1.6739,0.2391,0.2391,0.5217
3272,1.0000,0.8478,0.2174,0.2826,0.2391,0.9348,0.8913,1.9783,0.2391,0.2391,0.5217
3292,1.0000,0.8478,0.2174,0.2826,0.2391,0.9130,0.8913,1.6957,0.2391,0.2391,0.5217
3312,1.0000,0.4819,0.1205,0.1566,0.1325,0.5060,0.5181,0.9639,0.1325,0.1325,0.2892
3332,1.0000,0.8333,0.2083,0.2708,0.2292,0.8750,0.8750,1.6042,0.5000,0.2292,0.5000
3352,1.0000,0.8696,0.2174,0.2826,0.2391,0.9130,0.9130,1.6957,0.2391,0.2391,0.5217
3372,1.0000,0.8696,0.2174,0.2826,0.2391,0.9130,0.8913,1.6957,0.2391,0.2391,0.5217
3392,1.0000,0.8696,0.2174,0.2826,0.2391,0.9130,0.8913,1.7174,0.2391,0.2391,0.6957
3412,1.0000,0.8511,0.2128,0.2766,0.2340,0.8936,0.8936,1.7021,0.2340,0.2340,0.5106
3432,1.0000,0.8085,0.2128,0.2766,0.2340,0.8936,0.8723,1.6383,0.2340,0.2340,0.5106
3452,1.0000,0.7872,0.2128,0.2766,0.2340,0.8936,0.8936,1.6383,0.2340,0.2340,0.5106
3472,1.0000,0.6949,0.2203,0.2373,0.2034,0.7119,0.6949,1.3051,0.2203,0.2203,0.4237
3492,1.0000,0.8478,0.2174,0.2826,0.2391,0.9130,0.9130,1.6739,0.2391,0.2391,0.5217
3512,1.0000,0.8542,0.2083,0.2708,0.2292,0.8750,0.8958,1.6250,0.2292,0.2292,0.5000
3532,1.0000,0.8723,0.2128,0.2766,0.2340,0.9149,1.4043,1.5745,0.2766,0.2766,0.5745
3552,1.0000,0.9836,0.2131,0.2787,0.2459,0.7541,0.6721,1.2295,0.2131,0.2131,0.4426
3572,1.0000,0.9130,0.2174,0.2826,0.2391,16.1739,2.3913,18.9348,0.2391,0.2391,0.5217
3592,1.0000,0.8936,0.2128,0.2766,0.2340,0.8936,0.8936,1.6809,0.2340,0.2340,0.5106
3612,1.0000,0.8333,0.2083,0.2708,0.2292,0.8750,0.8750,1.6250,0.2292,0.2292,0.5000
3632,1.0000,0.8511,0.2128,0.2766,0.2340,0.9149,0.8936,1.6809,0.2340,0.2340,0.5106
3652,1.0000,0.8163,0.2041,0.2653,0.2245,0.8571,0.8776,1.6122,0.2245,0.2245,0.4898
3672,1.0000,0.8723,0.2128,0.2766,0.2340,0.8936,0.9149,1.6596,0.2340,0.2340,0.5106
3692,1.0000,0.8723,0.2128,0.2766,0.2340,1.6596,0.8936,1.6170,0.2340,0.2340,0.5106
3712,1.0000,0.7826,0.2174,0.2826,0.2391,0.8696,0.8913,1.6522,0.2391,0.2391,0.5217
3732,1.0000,0.8696,0.2174,0.2826,0.2391,0.8913,0.8913,1.5870,0.2391,0.2391,0.5217
3752,1.0000,0.8298,0.2128,0.2766,0.2340,0.8511,0.8511,1.5745,0.2340,0.2340,0.5106
3772,1.0000,0.8085,0.2128,0.2766,0.2340,0.8511,0.8511,1.6170,0.2340,0.2340,0.5106
3792,1.0000,0.6508,0.1587,0.2063,0.1746,0.6667,0.6667,1.2857,0.1746,0.1746,0.3810
3812,1.0000,0.8723,0.2128,0.2766,0.2340,0.8936,0.8936,1.6383,0.2340,0.2340,0.5106
3832,1.0000,0.8723,0.2128,0.2766,0.2340,0.9149,0.9362,1.9362,0.2340,0.2340,0.5106
3852,1.0000,0.8542,0.2083,0.2708,0.2292,0.8750,0.8542,1.6458,0.2292,0.2292,0.5000
3872,1.0000,0.8511,0.2128,0.2766,0.2340,0.8936,0.8936,1.7021,0.2340,0.2340,0.5106
3892,1.0000,0.8511,0.2128,0.2766,0.2340,0.9149,0.8723,1.7234,0.2340,0.2340,0.5106
3912,1.0000,0.8333,0.2083,0.2708,0.2292,0.8750,0.8542,1.6667,0.2292,0.2292,0.5000
3932,1.0000,0.5479,0.1370,0.1781,0.1507,0.5616,0.5753,1.0822,0.1507,0.1507,0.3288
3952,1.0000,0.8571,0.2245,0.2857,0.2449,0.8776,0.8980,1.9592,0.2245,0.2245,0.4898
3972,1.0000,0.8478,0.2174,0.2826,0.2391,1.7826,0.9348,1.8043,0.2826,0.2826,0.5652
3992,1.0000,0.8750,0.2292,0.2917,0.2500,0.8958,0.8958,1.7292,0.4375,0.2292,0.5000
4016,1.0000,0.8125,0.2083,0.2708,0.2292,0.8542,0.8750,1.6875,0.2292,0.2292,0.5000
4040,1.0000,1.5510,0.2041,0.2857,0.2449,0.8776,0.8776,1.5714,0.2653,0.2653,0.5306
4064,1.0000,0.8542,0.2292,0.2917,0.2500,0.8750,0.8958,1.8125,0.2708,0.2708,0.5417
4088,1.0000,0.8085,0.2128,0.2766,0.2340,0.8511,0.8723,1.6383,0.2340,0.2340,0.5106
4112,1.0000,0.8542,0.2292,0.3125,0.2708,1.4583,0.8958,1.6875,0.2917,0.2917,0.6042
4136,1.0000,0.8600,0.2200,0.3000,0.2800,0.8400,0.8600,1.6600,0.2800,0.2800,0.5800
4160,1.0000,0.8750,0.2292,0.3125,0.2708,0.8750,0.8750,1.6875,0.2917,0.2917,0.6042
4184,1.0000,0.8367,0.2449,0.3061,0.2857,1.4694,0.8571,1.5918,0.2857,0.2857,0.5918
4208,1.0000,0.9167,0.2292,0.3125,0.2708,1.4375,1.0625,1.6875,0.3125,0.3125,0.6250
4232,1.0000,0.8600,0.2400,0.3000,0.2800,0.8400,0.8800,1.6400,0.3000,0.3000,0.6000
4256,1.0000,0.8958,0.2292,0.3125,0.2917,0.8958,0.8750,1.7292,0.2917,0.2917,0.6042
4280,1.0000,0.8750,0.2292,0.3125,0.2708,0.8958,0.8750,1.6875,0.2917,0.2917,0.5833
4304,1.0000,0.9167,0.2292,0.3125,0.2917,0.8958,0.8958,1.7083,0.2917,0.2917,0.6042
4328,1.0000,0.8776,0.2245,0.3061,0.2857,0.8571,0.8571,1.6735,0.2857,0.2857,0.5918
4352,1.0000,0.8980,0.2245,0.3061,0.2857,0.8776,0.8571,1.6735,0.2857,0.2857,0.5918
4376,1.0000,0.8958,0.2292,0.3125,0.2917,0.8958,1.1042,1.7500,0.2917,0.2917,0.6042
4400,1.0000,0.8958,0.2292,0.3125,0.2917,0.8750,0.8958,1.7292,0.2917,0.2917,0.6042
4424,1.0000,0.7857,0.1964,0.2679,0.2500,0.7679,0.7500,1.4643,0.2500,0.2500,0.5179
4448,1.0000,0.8958,0.2292,0.3125,0.2917,0.8958,0.8958,2.2292,0.2917,0.2917,0.7917
4472,1.0000,0.6875,0.1875,0.2344,0.2188,0.9063,0.7969,1.4688,0.2344,0.2344,0.6250
4496,1.0000,0.8980,0.2449,0.3061,0.2857,0.9388,0.8776,1.7143,0.2857,0.2857,1.1837
4520,1.0000,0.8980,0.2245,0.3061,0.2857,0.8980,0.8776,1.6939,0.2857,0.2857,0.5918
4544,1.0000,0.8958,0.2500,0.3125,0.2917,0.9167,0.8958,1.7083,0.3125,0.3125,0.6250
4568,1.0000,0.4762,0.2738,0.1786,0.1667,0.5000,0.4881,0.9167,0.1667,0.1667,0.3452
4592,1.0000,0.8776,0.2245,0.3061,0.2857,0.8776,0.8571,1.6531,0.2857,0.2857,0.5918
4616,1.0000,1.1020,0.2245,0.3061,0.2857,0.8776,0.8776,1.6531,0.2857,0.2857,0.5918
4640,1.0000,0.9167,0.2292,0.3125,0.2917,0.8958,0.8958,1.7500,0.2917,0.2917,0.6042
4664,1.0000,1.0208,0.2292,0.3125,0.2917,0.8542,0.8750,1.6458,0.2917,0.2917,0.6042
