size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange,inlineAsm,inlinePrefetch,alexandrescuLowerBound,alexandrescuUpperBound
29176920,193.7589,137.9446,104.5003,86.2743,82.0564,132.3113,137.0732,212.9117,85.0702,96.7626,145.2290,76.4513,73.5981,91.7774,93.4325
29249864,195.8912,138.7330,113.5991,84.8895,84.5312,148.1709,144.9627,206.7260,89.5517,81.5826,145.5000,72.5386,87.1713,80.2884,89.4846
29322992,194.9402,136.7391,108.8398,81.2713,80.5480,146.0957,131.5336,222.6078,84.2451,82.3321,158.3580,99.6551,76.4943,77.6232,102.7811
29396304,189.1028,151.6521,117.0453,84.6108,82.1293,129.7428,150.7388,209.1122,92.7246,106.3381,150.5396,85.2290,77.2290,81.6404,91.4006
29469800,211.4647,142.4899,156.2001,96.5564,87.7109,135.2955,140.2082,210.2290,98.2451,87.6867,151.1350,78.2891,78.9194,92.0104,97.7327
29543480,217.4758,142.7250,122.2989,80.9379,97.2045,134.0242,151.8623,206.9654,83.1860,83.8442,221.0688,83.2572,84.5426,79.8559,92.1575
29617344,254.1803,138.0504,107.0003,82.2881,89.0786,149.8707,144.8294,216.4234,94.3889,87.6484,171.1390,88.3902,83.0866,77.0473,92.3150
29691392,193.2740,145.8314,115.4060,142.4355,88.2565,150.0017,142.6169,211.3956,84.4261,82.6101,144.4308,74.8005,84.7270,93.4913,98.9204
29765624,210.8277,135.8143,125.6424,88.8130,82.9466,130.4523,147.4748,208.7310,89.0494,82.3721,145.7381,75.0309,71.6696,92.3291,101.6894
29840040,196.5269,150.5957,110.1380,87.6111,85.7361,132.9788,160.6525,215.4829,92.2149,88.2065,147.9208,77.5457,74.5390,81.3781,122.7105
29914648,238.5514,149.4624,111.7827,83.6823,86.1948,153.8334,139.1622,223.6394,83.7841,82.8737,145.9899,76.2377,89.8056,90.0242,95.4224
29989440,210.5729,156.7028,110.1538,91.7290,88.7982,162.1659,166.5964,215.0067,85.6038,89.6001,150.7747,79.8670,75.2478,80.7163,100.7901
30064416,226.6659,149.8576,115.7730,87.3922,97.4043,144.2764,181.4255,238.5782,89.4265,90.3912,165.9758,80.6991,80.3882,77.9926,91.1518
30139584,218.9980,146.8952,125.1457,88.1326,93.5977,141.9439,144.7183,219.6014,87.9856,87.0578,147.1568,77.5339,74.8630,78.3492,92.9161
30214936,219.4735,148.1786,112.3069,86.4752,84.3046,136.7381,150.6454,223.5712,89.2707,85.3684,148.2253,91.5403,79.6152,79.4913,91.8522
30290480,196.6901,139.3801,112.8009,95.8556,105.4772,168.3402,145.2028,231.0668,95.1028,87.3277,162.1226,78.1202,78.2394,81.2508,89.6988
30366208,215.9688,143.1938,123.3667,94.6551,86.4113,151.5658,141.9886,233.4416,87.1118,87.5510,148.5175,77.9238,76.0709,79.4560,94.2243
30442128,219.8989,150.3570,111.3099,88.3791,83.0702,142.4637,138.1447,214.1001,115.2921,107.9030,257.5567,89.0057,82.0181,85.6192,92.0547
30518240,211.4631,146.9983,115.9668,86.3173,86.2858,135.1320,140.3150,217.1494,91.5551,84.0047,165.0416,77.8949,78.4177,76.3848,89.4621
30594536,221.4735,151.0343,117.3791,88.7619,85.6189,142.5759,156.6558,216.5816,100.2441,91.6259,154.9516,95.2176,78.4244,79.5383,90.2837
30671024,228.1911,167.4832,120.3230,93.1048,99.8583,152.5531,163.5688,221.2747,88.2381,89.4741,152.9510,81.1192,77.3439,76.9684,157.4087
30747704,204.9960,159.4523,117.5675,94.0329,96.0954,145.5212,157.6659,222.1105,90.0024,85.5044,160.3670,79.3774,75.1081,106.8123,100.0809
30824576,200.1293,152.8727,113.1457,88.1326,99.9359,140.7928,161.7045,211.9359,88.5826,91.1263,159.1031,77.0406,119.8570,89.5178,96.1303
30901640,212.1978,144.7918,115.2324,90.4409,92.5383,143.3499,152.9657,218.8210,99.7330,90.5406,166.7831,77.5594,74.2565,82.5077,120.2831
30978896,228.7767,154.6810,129.7683,125.1041,100.7079,150.1696,151.6353,225.7132,102.6357,90.1877,157.8976,77.9664,105.9164,97.6847,100.4728
31056344,204.3533,144.2186,122.1021,96.7213,100.2361,142.1572,154.5537,214.6773,97.3670,96.5262,192.7871,79.3690,78.1300,76.2270,90.8835
31133992,202.4234,149.6713,113.8653,88.8123,85.9711,138.6501,150.6085,242.8247,100.8462,93.9768,169.6672,77.9113,85.6441,79.0020,89.8865
31211832,217.2330,146.2257,115.7015,90.4375,105.7683,163.7831,146.5148,247.9167,91.8355,91.7371,156.1333,95.2777,81.0101,75.1901,98.5437
31289864,211.6924,170.7025,116.4234,100.0131,90.0467,146.3670,152.4238,243.3566,112.0581,94.4513,166.1655,86.5148,85.5547,78.4668,98.2116
31368096,197.1531,155.7166,110.7146,88.6414,84.6608,140.5494,147.7116,214.7163,92.1122,84.4846,155.6666,77.4876,74.9338,75.1971,89.0846
31446520,204.7069,155.9728,131.2918,87.2105,85.7925,137.5312,149.6803,214.5551,94.2492,113.2233,168.1135,84.0124,80.9684,74.2330,87.8529
31525144,200.2411,162.5725,112.7186,88.6528,98.4338,139.9731,155.8724,243.8237,127.5336,108.2579,169.5668,89.9009,85.7179,77.0148,98.6471
31603960,221.2270,153.9325,121.1518,93.9335,122.6172,172.2099,160.2952,232.7152,93.8439,89.0024,169.7468,82.2451,113.5161,78.1763,91.7666
31682976,202.7210,153.1948,122.4459,89.7653,102.2747,145.8449,147.5339,225.4419,124.3143,95.5463,163.7260,83.9140,84.0856,83.7471,91.1148
31762184,220.5450,144.4802,153.1256,111.6330,114.8113,149.4023,141.2317,221.4157,94.9268,93.5034,176.6991,101.7565,80.4446,77.2884,87.3855
31841592,225.2710,155.9406,124.8966,91.7482,96.7606,148.0252,151.3019,241.4849,93.4624,87.0447,165.6723,80.0658,76.4590,119.4433,121.7931
31921200,204.5396,158.3889,117.0578,93.6565,109.0688,160.5964,146.8536,216.6981,95.7233,91.0695,160.0275,86.7884,95.7304,81.8972,90.4409
32001008,218.4093,171.6944,122.5722,95.3009,92.4469,167.3805,227.7411,221.2485,103.5437,95.5450,174.5275,80.2344,78.8999,104.7438,97.3966
32081016,216.0121,164.0897,131.3583,97.5487,91.1132,146.8287,195.2411,243.9043,90.7931,86.0994,156.6437,105.9332,87.0447,77.5359,95.8351
32161224,232.2915,160.4792,118.9980,94.8472,90.7968,147.8005,222.5527,223.0299,94.7747,92.3586,163.0856,77.8381,76.0836,75.0900,94.1313
32241632,200.8549,150.9124,113.2267,88.4940,86.5232,142.1054,148.8002,229.7240,103.2283,91.2931,195.2270,88.8026,81.4157,76.9993,95.7045
32322240,215.2085,151.6464,123.5860,91.3385,92.6125,150.6256,153.0819,218.0769,95.5020,110.2757,163.8167,80.8496,76.5205,77.1226,89.8136
32403048,221.3375,149.7334,120.2485,114.7555,103.4013,146.1904,150.1622,221.3133,107.3136,93.3392,159.2979,111.5128,85.1387,84.8865,88.5551
32484056,212.1716,156.8529,119.4574,89.1864,97.7216,145.8724,163.7854,227.9584,95.5893,124.3700,178.1706,84.6108,76.6739,78.6746,89.9778
32565272,201.8452,150.6451,113.8949,103.8358,93.3758,144.8885,159.2421,221.2112,92.9224,87.9846,157.2176,81.9456,98.0292,81.0618,90.3744
32646688,205.1108,153.1031,124.3049,100.5060,90.6148,145.7502,148.5611,221.8449,96.6572,87.2908,185.7814,80.9268,84.3989,79.2179,89.5594
32728312,224.9177,157.3600,122.1457,91.3838,88.3966,143.9422,149.5484,218.5950,110.4963,93.3193,160.0158,78.2297,130.8707,84.6498,90.9433
32810136,224.2740,151.5991,134.6148,99.0742,113.0806,160.6051,154.7512,236.8929,93.1595,95.1602,185.9026,96.2881,89.9516,77.9570,88.9715
32892168,220.2240,156.0742,119.5265,92.2844,91.0759,158.5134,152.2696,218.7629,100.4211,91.0094,174.9026,83.4772,82.0017,76.6135,90.4100
32974400,221.8469,182.1639,120.8962,92.2058,94.2646,146.3942,157.6407,229.9893,118.6545,102.6021,164.5537,86.2451,81.9244,91.9661,92.5594
33056840,235.6075,149.7525,133.0259,96.2136,90.5749,145.6216,151.9610,219.8257,114.9520,93.6081,182.3794,109.0383,83.0050,78.9325,90.7827
33139488,218.0655,160.5094,129.1021,103.2858,103.9600,179.6152,159.0215,241.7824,104.8015,94.9483,162.2576,80.3734,80.4768,76.9510,90.9060
33222344,215.6991,152.7126,120.7253,99.7260,88.6733,150.3412,150.6491,242.4228,97.1212,91.0165,166.8049,95.3828,97.8455,122.9315,113.9537
33305400,243.3207,159.8005,119.9516,101.7072,100.7048,160.0940,141.5715,226.3704,102.9258,133.9987,177.6608,83.3684,103.8516,78.4295,91.7801
33388664,227.6555,149.0420,118.4197,93.2680,90.6689,150.3999,146.9886,228.3167,108.8788,111.4799,173.5960,88.3952,87.1437,81.4053,95.9711
33472136,215.8580,155.4973,136.8093,98.4946,102.0201,145.2132,155.3405,236.6145,126.4224,103.2280,180.5087,78.7502,82.5796,74.9597,113.4164
33555824,262.7445,220.5546,124.4830,109.3861,99.6971,200.7090,219.9558,305.6146,124.0867,103.0558,193.5876,91.8631,90.9231,83.5114,104.7585
33639720,219.6581,163.5788,130.2331,97.3229,109.5107,151.4949,150.3542,225.2661,132.1257,107.9098,173.6732,92.8294,84.7473,78.6497,105.6465
33723824,211.2015,160.7666,125.0211,95.3127,138.2239,175.1959,146.9179,219.5806,119.3331,100.3612,168.3900,81.5834,80.8547,82.0527,107.1885
33808136,212.2222,157.8901,125.8129,99.4528,92.7613,143.4907,168.2204,221.3893,99.8680,104.7115,171.3836,86.7504,84.4556,73.8031,118.1709
33892664,230.9319,156.8013,123.0860,137.0295,108.5097,151.1509,164.2102,232.2011,98.3952,91.7403,182.2092,112.0723,95.7185,91.3503,91.3380
33977400,240.2117,169.3296,132.6248,111.4581,99.9249,147.9533,148.0814,223.5978,98.7683,92.2576,162.7431,79.2338,86.6708,78.3124,124.9968
34062344,217.4647,172.4254,129.1850,101.0916,100.6964,217.8747,159.9828,252.3819,100.5767,126.0425,177.6262,95.5107,113.7367,86.5623,99.9056
34147504,225.5809,156.2840,137.8814,100.0305,99.2815,151.0835,150.9884,221.6995,99.6392,93.9919,219.4851,118.7206,89.4328,86.9789,93.7294
34232880,240.6967,189.6472,138.0930,96.1987,94.1443,147.7111,149.3742,239.5960,109.7536,99.4275,166.1990,95.5304,85.6293,87.9502,105.5026
34318464,218.3191,158.1751,131.3626,96.9937,120.0653,153.8786,148.8094,243.2752,138.3854,105.3612,235.2439,108.8519,101.1257,88.8420,100.9168
34404264,223.8343,165.7596,129.2506,103.7876,95.8340,153.3012,169.6100,244.8965,107.0351,100.5097,170.9207,86.0344,84.9807,82.3671,95.0972
34490280,239.2538,166.4630,133.0625,110.0091,95.4349,163.4251,159.9459,231.0923,97.8350,91.0460,171.2531,88.7136,80.7118,94.0505,98.5946
34576512,225.6813,162.3819,129.6852,100.4444,117.7905,152.0688,152.8972,230.8529,95.2324,89.3619,190.5911,86.9544,91.8694,102.3019,102.4149
34662960,220.7610,165.0295,128.0534,99.0393,117.7441,153.5563,163.8231,228.6093,112.7683,101.4265,219.7768,99.7431,95.6718,88.6630,96.7940
34749624,223.0397,171.2492,129.9993,102.1200,97.3384,168.0347,164.6332,253.8803,105.5542,106.6943,180.5978,83.4437,83.0863,77.8656,105.9628
34836504,237.2678,181.5160,130.0614,99.7617,93.3549,156.4988,198.2081,232.2260,118.9312,105.1032,176.1737,89.5827,96.5549,97.0972,130.0688
34923600,219.9115,160.3117,139.0762,108.9389,99.6627,153.0821,192.7982,229.2661,106.9561,97.0305,164.8975,112.4166,94.5107,85.4338,96.5507
35010912,264.9400,173.7231,157.9902,125.3096,102.0270,157.8199,180.1899,255.4366,103.0393,94.0098,176.0762,88.1393,83.0734,90.3721,99.1653
35098440,228.0783,166.2025,135.7487,100.1674,118.3819,174.1021,158.5925,272.7589,108.6150,101.0621,178.6883,85.4731,87.1702,85.1580,92.9821
35186192,240.8870,168.2152,135.7883,101.2906,94.0477,175.3717,156.1450,252.5823,107.0667,98.7339,192.2741,96.0885,86.5247,88.8326,101.9596
35274160,223.1759,169.3584,131.3408,99.5753,120.5848,160.6160,161.2640,248.0969,104.1881,99.4598,198.4686,89.2201,104.8564,96.2952,102.1316
35362352,235.8943,180.3356,166.8849,118.6539,101.4065,169.1362,157.2373,238.1748,103.9337,103.8912,176.6135,92.4598,125.0063,84.9839,98.0867
35450760,238.0941,172.1934,130.7452,96.5728,110.1123,165.8280,160.8947,303.0481,109.3338,104.8452,175.9347,100.1548,89.9719,82.2654,104.8350
35539392,242.4493,170.5490,185.4029,103.3219,97.6658,173.4819,171.6581,229.5504,103.5630,94.9442,169.5914,80.6276,84.3752,94.6441,97.4707
35628248,219.0369,167.8213,124.8533,98.2948,91.2882,166.1537,157.3457,227.0706,99.9302,94.5065,175.6223,85.3394,79.6472,77.9551,92.7248
35717320,223.1846,171.4595,126.6939,97.9968,117.6957,165.4647,148.0172,231.4795,128.8926,107.9761,178.9137,86.2310,81.8807,115.9403,108.6357
35806616,231.9933,168.6845,126.4454,96.3285,94.1952,149.5925,161.5465,224.0590,104.2176,95.9937,181.1948,83.6546,84.8438,87.0530,126.1295
35896136,249.9856,187.0204,127.0555,104.0811,99.3075,157.4100,179.5598,234.0484,106.9712,125.6381,183.0070,92.6251,119.3306,93.4275,97.2611
35985880,235.8098,170.1681,138.9396,102.5676,97.0109,162.1021,189.6069,267.7413,104.5377,109.6939,179.1625,92.9049,86.7069,87.0281,158.3289
36075848,286.4423,166.8143,136.0284,98.8027,93.4405,160.8438,156.4166,232.4201,97.6729,119.5023,199.5462,90.5539,85.1348,111.3896,104.7543
36166040,232.3068,171.0621,133.4545,102.8810,120.1218,159.6209,168.3496,238.9470,97.8596,96.1386,194.3700,92.7733,85.7132,88.6114,136.4131
36256456,233.7890,169.2836,135.4138,101.5353,96.7248,153.2913,214.5156,243.6479,108.4317,101.4988,204.2741,92.0183,109.6651,92.6458,129.8796
36347104,232.6781,181.1060,149.8150,102.3331,97.9768,158.4633,171.8119,246.5574,109.0930,104.3907,178.9368,88.8305,83.8368,91.5971,104.7613
36437976,225.3208,165.3043,138.0147,118.6286,106.1558,154.2418,167.2383,228.5823,99.8905,97.5879,201.4514,99.5662,93.1657,99.3187,105.9347
36529072,233.5735,161.4907,135.6564,99.2355,95.8624,179.4226,166.3675,240.3166,133.3429,122.1541,191.4524,91.2159,84.3184,103.1197,149.4142
36620400,240.8915,162.0179,131.5040,107.2289,99.7806,148.2327,168.9765,230.4226,108.2429,99.8459,178.7603,85.4696,112.3808,95.2654,99.5416
36711952,235.5349,169.9923,138.5784,100.3317,93.5040,171.2548,160.7231,235.8779,100.2801,99.9158,188.1860,85.9754,118.3612,111.6307,124.9603
36803736,227.7382,180.9912,226.8220,125.5605,108.9579,158.3422,190.9431,231.5226,120.3850,90.9066,189.2580,99.3942,91.2703,84.6086,109.7357
36895752,236.1759,180.4437,130.8343,116.8936,102.7178,170.2106,149.4703,224.8410,125.9024,122.2092,191.8045,90.3556,84.8059,114.2769,113.6069
36987992,228.5254,183.2506,142.8543,127.1839,119.4380,155.7427,162.5753,219.7971,105.7866,99.5504,173.9972,142.6262,116.1386,111.3886,116.9621
37080464,233.1618,158.5992,140.6237,99.6199,109.7343,150.9519,152.6743,235.7992,102.1130,94.2376,172.5493,83.4581,120.8249,99.5237,105.8473
37173168,231.3545,167.1067,135.7898,113.4033,111.0081,154.9210,154.1808,233.1443,94.4219,89.7360,198.4672,95.2611,116.0186,94.1148,103.6595
37266104,231.5690,180.1113,138.8649,103.0218,94.4300,157.1523,157.9165,219.1299,103.0228,102.3243,170.9688,104.5792,94.6788,93.2218,135.7543
37359272,224.4988,162.6704,137.6802,115.8670,118.6729,152.1744,158.6135,269.6430,135.2187,129.0158,192.1106,112.4265,89.5276,139.4932,112.4008
37452672,235.7441,164.5023,160.5676,119.5276,114.5205,151.5398,150.3615,222.0684,97.1751,95.6178,173.2569,106.8442,136.4875,117.6223,118.4939
37546304,221.1243,183.5644,144.2457,105.3134,102.8182,154.6816,155.4096,230.8424,120.0060,114.6209,180.5630,102.8870,108.2299,96.9814,119.4998
37640176,224.6006,154.0242,136.9122,99.1639,93.8277,155.8884,145.9098,242.0649,121.2387,105.6065,180.9874,88.5862,85.4577,85.8034,113.5528
37734280,251.7659,168.0695,141.5609,115.5683,130.9140,154.2520,169.0200,242.1274,99.5609,95.9775,188.6448,92.0863,107.0702,98.7694,104.2036
37828616,223.3159,177.9105,167.2636,105.4925,136.4149,165.0558,155.4086,233.7224,103.6107,97.6606,182.4739,100.0555,90.9775,88.7768,106.4591
37923192,223.4510,162.2110,146.9660,102.4058,119.7055,203.6743,156.6662,226.9747,104.6936,104.0116,182.7525,92.1021,87.7522,98.3120,104.7062
38018000,231.1871,165.3205,140.0818,107.2871,121.8459,159.1439,165.6371,238.1990,99.7982,96.6244,183.8210,114.9133,106.3549,109.7248,123.8470
38113048,227.7757,163.7718,135.1014,140.0828,113.2022,161.9066,160.7220,235.3191,119.8364,118.0112,178.0000,86.8126,113.7694,112.4489,175.1344
38208336,232.7171,170.4837,138.5907,103.0885,98.8217,152.9414,199.3127,282.1618,144.0137,124.1355,200.9951,90.3085,89.6725,90.6813,103.1948
38303864,231.7111,172.1320,172.4872,117.7940,120.1053,178.2299,166.8817,246.8726,101.6479,95.2783,176.7919,87.0484,83.8442,87.4075,104.5009
38399624,237.3517,172.2524,136.3643,118.3226,101.5441,182.4833,174.8266,228.8786,100.6143,95.4851,175.8589,86.5258,83.6785,123.3303,129.9063
38495624,260.6866,170.9319,139.5405,119.3064,101.3801,158.9688,149.0049,234.3857,121.8979,122.8227,178.9653,126.0632,102.2274,94.9228,134.9523
38591864,243.0892,176.3012,134.8691,118.4970,115.7985,166.8603,182.7676,253.8638,121.9379,99.5107,185.0958,84.2987,95.5314,87.6195,107.5367
38688344,249.2871,170.4184,138.3313,120.9305,111.0481,178.7353,160.8585,237.4426,107.3163,94.1723,192.6543,170.7676,130.1794,108.9452,115.9122
38785072,230.9459,188.8224,138.4223,127.8375,116.1418,163.2088,164.8712,240.8340,98.6553,94.8571,189.1207,110.6830,103.7718,94.1888,120.0018
38882040,242.9502,196.9733,141.0941,106.1288,101.6262,164.8596,161.0793,254.8845,124.1411,117.9691,183.4205,89.3384,126.0593,106.0386,163.2411
38979248,225.3671,171.2085,156.5490,119.0077,112.6739,154.8006,154.8094,226.6701,103.8069,163.2583,216.9877,121.6079,103.6009,96.3615,131.3061
39076704,238.8677,168.6283,139.6595,118.9302,114.4665,155.2313,168.6164,244.1923,103.0509,95.6121,197.5602,93.1713,87.2120,96.1176,107.0425
39174400,231.4100,207.4805,136.8982,123.2601,115.3966,159.3299,164.3882,253.2475,111.6771,98.2917,176.1285,87.5960,98.3640,157.3872,125.2046
39272336,238.7322,185.4128,133.0965,127.5170,115.9719,168.5423,171.2208,248.6880,121.5581,130.7325,192.8596,104.8750,90.7052,146.2450,131.8069
39370520,269.6469,181.5388,141.1580,127.9108,130.0544,172.3412,168.9291,239.3285,143.1337,129.2141,190.9877,139.5690,120.5226,124.0197,135.5609
39468952,240.4447,165.3173,130.7764,138.5339,123.6855,161.6251,167.6718,241.4844,125.0116,118.5971,183.1211,113.1046,109.3380,111.0706,161.4163
39567632,230.5577,168.9445,145.9523,119.6364,121.4275,159.2654,168.1397,260.6932,120.1000,119.9442,190.4089,90.1762,85.7501,89.7641,127.6346
39666552,228.3738,167.2534,138.5683,123.2415,114.3608,161.5269,152.5707,231.1502,101.8045,124.7834,192.4177,93.0948,106.3064,114.7396,126.9488
39765720,249.9516,173.2892,142.5844,152.8256,118.9319,184.1155,173.2615,252.5553,130.8726,135.7708,194.5061,97.0779,93.0709,128.8038,126.6093
39865136,235.7817,196.4998,154.6578,115.7740,134.6153,161.8603,164.7726,243.9930,107.3131,125.9638,196.5075,114.3942,104.2232,117.6139,165.9210
39964800,232.0140,214.5448,142.9287,119.3552,102.6055,160.7880,161.4661,256.2492,106.9768,132.4482,188.2980,94.1580,126.4542,123.5163,114.6508
40064712,248.6153,184.9961,147.7796,117.8466,105.9712,165.2724,166.8298,244.8557,110.6290,103.9940,212.3401,100.8171,112.0663,136.3292,147.9828
40164880,250.9298,176.5511,164.7926,130.4482,118.6181,169.3731,184.5928,253.5469,124.1941,123.5588,199.6283,104.7641,110.0109,99.9221,118.4402
40265296,275.8206,223.2464,210.4879,155.2762,148.7466,238.7024,223.4328,301.9445,134.5090,134.2664,277.4191,171.0713,133.4861,148.0505,154.1320
40365960,279.2710,175.6837,151.3405,106.0860,114.2980,169.6508,179.8859,246.5763,133.3707,109.8824,206.5075,95.0632,88.0323,130.4960,138.9653
40466880,251.8263,179.1372,135.1948,130.5472,107.5869,163.0235,183.5728,254.0758,117.3306,119.9621,181.0818,135.5381,109.3956,125.5672,123.7111
40568048,268.7199,179.3542,137.3275,99.7276,97.9045,155.0369,160.0895,247.0779,105.7248,102.0899,223.7020,137.2264,115.4689,124.7048,118.0225
40669472,227.7919,171.3208,146.1881,123.2524,117.1601,171.5781,172.4633,244.9740,125.2661,119.3970,186.5283,96.8779,84.9821,94.0632,144.1544
40771152,227.6444,170.7968,159.4489,115.5276,104.0569,156.3384,171.7722,225.3184,106.0253,95.2590,207.2060,112.6757,128.6069,107.6585,129.2046
40873080,254.5770,167.8589,137.2415,97.8898,94.2682,172.2773,183.7080,248.8210,130.7427,119.4805,186.5233,110.8582,113.6595,117.2562,129.5240
40975264,249.4201,174.5904,139.3563,123.7455,123.9523,166.1102,182.4925,262.4886,121.8764,101.7666,189.5876,126.1162,113.0305,122.5591,134.4875
41077704,239.3327,182.8428,142.3763,130.2766,120.3159,170.5799,189.1874,257.2924,124.3749,125.1088,191.8143,97.2327,84.4840,125.0800,151.0063
41180400,246.3689,182.4149,148.6883,109.7596,103.6314,179.0849,192.5648,272.6518,114.7364,105.8501,217.1562,124.3657,114.3324,120.6960,135.1594
41283352,230.2032,179.6971,142.9849,123.0948,116.6918,162.2643,187.8406,242.5012,122.9214,128.5795,196.8119,115.1355,108.9028,103.2120,113.4047
41386568,251.2194,177.2769,137.6371,128.8340,120.8645,171.5844,168.1155,256.8649,122.7582,107.0365,186.0632,89.6901,83.1881,92.0035,141.9547
41490040,228.3254,178.0821,145.2176,123.5451,275.9235,177.1260,160.2145,241.8003,127.4728,124.9712,188.8435,117.5455,113.6529,120.8568,165.2046
41593768,242.7915,176.5834,156.7410,122.8301,126.0046,166.4837,169.6869,264.4159,133.0309,121.9302,202.2969,121.9407,108.1229,119.2647,113.5978
41697760,247.1071,179.0572,147.2685,127.2917,120.8666,169.7989,189.9245,264.5721,126.7694,132.0021,211.3166,96.0119,113.5058,132.0088,134.4991
41802008,228.6655,169.7343,141.3784,123.0842,111.1769,157.0899,180.4517,250.5332,128.6567,133.4693,198.6550,95.1741,87.6644,171.5419,135.1843
41906520,255.4826,193.5153,145.9361,118.4886,119.0706,187.6806,186.8406,271.0769,111.2689,99.1485,215.4216,116.4405,114.8975,139.5518,133.8392
42011288,236.9010,183.8308,144.6248,132.7238,121.2906,161.9905,168.4163,255.3622,126.2594,117.9565,199.8951,92.3875,85.7445,95.8828,111.8989
42116320,236.5823,176.4567,142.2064,129.9631,120.1878,166.4507,173.5065,247.7866,106.1257,95.2303,209.2134,116.6265,124.7908,126.1474,135.2292
42221616,228.7504,179.1179,186.1239,118.5823,110.7353,158.4591,156.2689,259.1941,121.6918,122.1674,227.9224,121.5823,110.4405,127.3657,131.0095
42327176,250.2829,197.6848,160.7834,133.9477,122.6290,166.6409,197.6620,258.6974,138.3777,130.9505,203.2348,103.8185,95.6002,111.1316,143.8628
42433000,235.6546,186.2503,150.2787,127.1481,124.2878,176.8575,183.7210,253.3917,132.4447,122.9905,187.1018,130.9730,111.8477,121.1218,134.9007
42539088,234.9996,186.4082,171.1071,147.7480,124.3840,174.5858,173.8406,257.0913,128.6364,123.8894,189.9073,97.7834,143.9558,136.4440,131.2969
